"un","Country","Date","NewCases","NewDeaths","Population","StayHomeOrder","StayHomeGen","StayHomeRiskG","ClosDaycare","ClosPrim","ClosSecHigh","ClosPubMin2","MassGather50","MassGatherAll","ClosPubAny","MasksVoluntary","MasksMandatory","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"Portugal 2020-03-04","Portugal",2020-03-04,2,0,10276617,0,0,0,0,0,0,0,0,0,0,0,0,2,7,15,5,2,0
"Portugal 2020-03-05","Portugal",2020-03-05,1,0,10276617,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,5,2,0
"Portugal 2020-03-06","Portugal",2020-03-06,4,0,10276617,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,5,2,-1
"Portugal 2020-03-07","Portugal",2020-03-07,4,0,10276617,0,0,0,0,0,0,0,0,0,0,0,0,3,4,27,7,2,-1
"Portugal 2020-03-08","Portugal",2020-03-08,8,0,10276617,0,0,0,0,0,0,0,0,0,0,0,0,-1,6,-4,1,1,0
"Portugal 2020-03-09","Portugal",2020-03-09,9,0,10276617,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,0,2,1
"Portugal 2020-03-10","Portugal",2020-03-10,9,0,10276617,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,0,1,0
"Portugal 2020-03-11","Portugal",2020-03-11,2,0,10276617,0,0,1,0,0,0,0,0,0,0,0,0,-1,26,29,-1,0,1
"Portugal 2020-03-12","Portugal",2020-03-12,18,0,10276617,0,0,1,0,0,0,0,0,0,0,0,0,-9,28,10,-11,-4,4
"Portugal 2020-03-13","Portugal",2020-03-13,19,0,10276617,0,0,1,1,1,1,0,0,0,1,0,0,-27,23,-10,-24,-11,9
"Portugal 2020-03-14","Portugal",2020-03-14,34,0,10276617,0,0,1,1,1,1,0,0,0,1,0,0,-47,-10,-31,-33,-15,13
"Portugal 2020-03-15","Portugal",2020-03-15,57,0,10276617,0,0,1,1,1,1,1,0,1,1,0,0,-62,-33,-58,-46,-23,15
"Portugal 2020-03-16","Portugal",2020-03-16,76,0,10276617,0,0,1,1,1,1,1,0,1,1,0,0,-50,-16,-40,-51,-41,22
"Portugal 2020-03-17","Portugal",2020-03-17,86,0,10276617,0,0,1,1,1,1,1,0,1,1,0,0,-54,-20,-44,-56,-48,24
"Portugal 2020-03-18","Portugal",2020-03-18,117,1,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-55,-19,-38,-57,-51,24
"Portugal 2020-03-19","Portugal",2020-03-19,194,1,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-67,-36,-53,-68,-57,30
"Portugal 2020-03-20","Portugal",2020-03-20,143,1,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-77,-42,-70,-73,-60,36
"Portugal 2020-03-21","Portugal",2020-03-21,235,3,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-81,-48,-71,-71,-55,26
"Portugal 2020-03-22","Portugal",2020-03-22,260,6,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-83,-58,-72,-74,-51,22
"Portugal 2020-03-23","Portugal",2020-03-23,320,2,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-74,-42,-59,-74,-62,32
"Portugal 2020-03-24","Portugal",2020-03-24,460,9,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-73,-40,-60,-74,-63,33
"Portugal 2020-03-25","Portugal",2020-03-25,302,10,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-74,-42,-59,-74,-63,32
"Portugal 2020-03-26","Portugal",2020-03-26,633,10,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-74,-42,-60,-75,-64,33
"Portugal 2020-03-27","Portugal",2020-03-27,549,17,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-75,-39,-63,-75,-63,36
"Portugal 2020-03-28","Portugal",2020-03-28,724,16,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-79,-47,-72,-74,-55,25
"Portugal 2020-03-29","Portugal",2020-03-29,902,24,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-83,-59,-80,-78,-53,22
"Portugal 2020-03-30","Portugal",2020-03-30,792,19,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-74,-45,-71,-78,-63,33
"Portugal 2020-03-31","Portugal",2020-03-31,446,21,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-72,-36,-68,-75,-64,33
"Portugal 2020-04-01","Portugal",2020-04-01,1035,20,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-73,-40,-67,-76,-64,33
"Portugal 2020-04-02","Portugal",2020-04-02,808,27,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-70,-35,-57,-74,-64,33
"Portugal 2020-04-03","Portugal",2020-04-03,783,22,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-72,-34,-61,-75,-64,36
"Portugal 2020-04-04","Portugal",2020-04-04,852,37,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-78,-44,-78,-75,-55,25
"Portugal 2020-04-05","Portugal",2020-04-05,638,20,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-84,-60,-88,-82,-55,23
"Portugal 2020-04-06","Portugal",2020-04-06,754,29,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-72,-39,-69,-77,-64,33
"Portugal 2020-04-07","Portugal",2020-04-07,452,16,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-68,-30,-62,-74,-64,32
"Portugal 2020-04-08","Portugal",2020-04-08,712,34,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-67,-27,-58,-72,-63,30
"Portugal 2020-04-09","Portugal",2020-04-09,699,35,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-71,-28,-68,-78,-69,35
"Portugal 2020-04-10","Portugal",2020-04-10,815,29,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-81,-45,-70,-85,-84,46
"Portugal 2020-04-11","Portugal",2020-04-11,1516,26,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-78,-40,-73,-77,-58,26
"Portugal 2020-04-12","Portugal",2020-04-12,515,35,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-86,-83,-79,-81,-56,23
"Portugal 2020-04-13","Portugal",2020-04-13,598,34,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-75,-44,-67,-80,-72,37
"Portugal 2020-04-14","Portugal",2020-04-14,349,31,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-68,-33,-61,-73,-62,31
"Portugal 2020-04-15","Portugal",2020-04-15,514,32,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-69,-35,-62,-73,-63,32
"Portugal 2020-04-16","Portugal",2020-04-16,643,32,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-69,-34,-64,-75,-63,33
"Portugal 2020-04-17","Portugal",2020-04-17,750,30,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-69,-30,-58,-73,-62,35
"Portugal 2020-04-18","Portugal",2020-04-18,181,28,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-72,-40,-63,-70,-49,22
"Portugal 2020-04-19","Portugal",2020-04-19,663,30,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-78,-53,-70,-75,-47,20
"Portugal 2020-04-20","Portugal",2020-04-20,521,27,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-69,-44,-66,-77,-60,32
"Portugal 2020-04-21","Portugal",2020-04-21,657,21,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-66,-36,-58,-74,-60,31
"Portugal 2020-04-22","Portugal",2020-04-22,516,27,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-67,-38,-52,-73,-60,30
"Portugal 2020-04-23","Portugal",2020-04-23,603,23,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-65,-36,-47,-73,-60,30
"Portugal 2020-04-24","Portugal",2020-04-24,371,35,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-68,-33,-54,-73,-59,33
"Portugal 2020-04-25","Portugal",2020-04-25,918,60,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-73,-41,-64,-71,-51,23
"Portugal 2020-04-26","Portugal",2020-04-26,412,23,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-77,-50,-69,-74,-45,19
"Portugal 2020-04-27","Portugal",2020-04-27,163,25,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-65,-37,-52,-73,-58,30
"Portugal 2020-04-28","Portugal",2020-04-28,298,20,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-63,-31,-50,-71,-58,27
"Portugal 2020-04-29","Portugal",2020-04-29,180,25,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-64,-32,-54,-72,-58,29
"Portugal 2020-04-30","Portugal",2020-04-30,368,16,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-60,-19,-42,-66,-57,27
"Portugal 2020-05-01","Portugal",2020-05-01,295,18,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-77,-44,-60,-81,-81,43
"Portugal 2020-05-02","Portugal",2020-05-02,364,0,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-71,-33,-54,-67,-46,22
"Portugal 2020-05-03","Portugal",2020-05-03,-161,16,10276617,0,1,1,1,1,1,1,0,1,1,0,0,-72,-44,-51,-67,-35,17
"Portugal 2020-05-04","Portugal",2020-05-04,334,40,10276617,0,1,1,1,1,1,1,0,1,1,0,1,-58,-27,-40,-65,-52,26
"Portugal 2020-05-05","Portugal",2020-05-05,0,0,10276617,0,1,1,1,1,1,1,0,1,1,0,1,-57,-24,-33,-64,-51,25
"Portugal 2020-05-06","Portugal",2020-05-06,178,11,10276617,0,1,1,1,1,1,1,0,1,1,0,1,-56,-23,-21,-61,-51,24
"Portugal 2020-05-07","Portugal",2020-05-07,480,15,10276617,0,1,1,1,1,1,1,0,1,1,0,1,-55,-22,-15,-62,-51,25
"Portugal 2020-05-08","Portugal",2020-05-08,533,16,10276617,0,1,1,1,1,1,1,0,1,1,0,1,-58,-19,-29,-62,-49,27
"Portugal 2020-05-09","Portugal",2020-05-09,553,9,10276617,0,1,1,1,1,1,1,0,1,1,0,1,-63,-26,-54,-62,-33,18
"Portugal 2020-05-10","Portugal",2020-05-10,138,12,10276617,0,1,1,1,1,1,1,0,1,1,0,1,-68,-36,-48,-66,-32,14
"Portugal 2020-05-11","Portugal",2020-05-11,175,9,10276617,0,1,1,1,1,1,1,0,1,1,0,1,-56,-25,-39,-63,-48,25
"Portugal 2020-05-12","Portugal",2020-05-12,98,9,10276617,0,1,1,1,1,1,1,0,1,1,0,1,-54,-21,-28,-61,-48,25
"Portugal 2020-05-13","Portugal",2020-05-13,234,19,10276617,0,1,1,1,1,1,1,0,1,1,0,1,-58,-27,-43,-63,-48,25
"Portugal 2020-05-14","Portugal",2020-05-14,219,12,10276617,0,1,1,1,1,1,1,0,1,1,0,1,-56,-22,-36,-62,-48,24
"Portugal 2020-05-15","Portugal",2020-05-15,187,9,10276617,0,1,1,1,1,1,1,0,1,1,0,1,-57,-19,-27,-60,-46,26
"Portugal 2020-05-16","Portugal",2020-05-16,264,6,10276617,0,1,1,1,1,1,1,0,1,1,0,1,-57,-21,-10,-52,-26,14
"Portugal 2020-05-17","Portugal",2020-05-17,227,13,10276617,0,1,1,1,1,1,1,0,1,1,0,1,-62,-30,-4,-57,-23,10
"Portugal 2020-05-18","Portugal",2020-05-18,226,15,10276617,0,1,1,1,1,1,1,0,1,1,0,1,-44,-22,-1,-57,-42,21
"Portugal 2020-05-19","Portugal",2020-05-19,173,13,10276617,0,1,1,1,1,1,1,0,1,1,0,1,-43,-20,0,-56,-42,21
"Portugal 2020-05-20","Portugal",2020-05-20,223,16,10276617,0,1,1,1,1,1,1,0,1,1,0,1,-43,-19,4,-54,-42,20
"Portugal 2020-05-21","Portugal",2020-05-21,228,16,10276617,0,1,1,1,1,1,1,0,1,1,0,1,-41,-16,13,-54,-44,21
"Portugal 2020-05-22","Portugal",2020-05-22,252,14,10276617,0,1,1,1,1,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA
"Portugal 2020-05-23","Portugal",2020-05-23,288,12,10276617,0,1,1,1,1,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA
"Portugal 2020-05-24","Portugal",2020-05-24,271,13,10276617,0,1,1,1,1,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA
"Portugal 2020-05-25","Portugal",2020-05-25,152,14,10276617,0,1,1,1,1,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA
"Portugal 2020-05-26","Portugal",2020-05-26,165,14,10276617,0,1,1,1,1,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA
"Portugal 2020-05-27","Portugal",2020-05-27,219,12,10276617,0,1,1,1,1,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA
"Portugal 2020-05-28","Portugal",2020-05-28,285,14,10276617,0,1,1,1,1,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA
"Portugal 2020-05-29","Portugal",2020-05-29,0,0,10276617,0,1,1,1,1,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA
"Portugal 2020-05-30","Portugal",2020-05-30,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA
"Portugal 2020-05-31","Portugal",2020-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-01","Portugal",2020-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-02","Portugal",2020-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-03","Portugal",2020-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-04","Portugal",2020-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-05","Portugal",2020-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-06","Portugal",2020-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-07","Portugal",2020-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-08","Portugal",2020-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-09","Portugal",2020-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-10","Portugal",2020-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-11","Portugal",2020-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-12","Portugal",2020-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-13","Portugal",2020-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-14","Portugal",2020-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-15","Portugal",2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-16","Portugal",2020-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-17","Portugal",2020-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-18","Portugal",2020-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-19","Portugal",2020-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-20","Portugal",2020-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-21","Portugal",2020-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-22","Portugal",2020-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-23","Portugal",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-24","Portugal",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-25","Portugal",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-26","Portugal",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-27","Portugal",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-28","Portugal",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-29","Portugal",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-06-30","Portugal",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-01","Portugal",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-02","Portugal",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-03","Portugal",2020-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-04","Portugal",2020-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-05","Portugal",2020-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-06","Portugal",2020-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-07","Portugal",2020-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-08","Portugal",2020-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-09","Portugal",2020-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-10","Portugal",2020-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-11","Portugal",2020-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-12","Portugal",2020-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-13","Portugal",2020-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-14","Portugal",2020-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-15","Portugal",2020-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-16","Portugal",2020-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-17","Portugal",2020-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-18","Portugal",2020-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-19","Portugal",2020-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-20","Portugal",2020-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-21","Portugal",2020-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-22","Portugal",2020-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-23","Portugal",2020-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-24","Portugal",2020-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-25","Portugal",2020-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-26","Portugal",2020-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-27","Portugal",2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-28","Portugal",2020-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-29","Portugal",2020-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-30","Portugal",2020-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-07-31","Portugal",2020-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-08-01","Portugal",2020-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-08-02","Portugal",2020-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-08-03","Portugal",2020-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-08-04","Portugal",2020-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-08-05","Portugal",2020-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-08-06","Portugal",2020-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-08-07","Portugal",2020-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-08-08","Portugal",2020-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-08-09","Portugal",2020-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-08-10","Portugal",2020-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-08-11","Portugal",2020-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-08-12","Portugal",2020-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-08-13","Portugal",2020-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-08-14","Portugal",2020-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-08-15","Portugal",2020-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-08-16","Portugal",2020-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-08-17","Portugal",2020-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-08-18","Portugal",2020-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-08-19","Portugal",2020-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal 2020-08-20","Portugal",2020-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
